lotid,parcelvalue
10733535,324915.34767180023
10722924,351051.38647306507
10732775,388075.4411704001
10757161,365207.39973161917
10753534,518043.7247048297
10753496,416811.5468930559
10756764,410181.53206474805
10757053,360965.60787804425
10716523,358904.3337178619
10722894,291060.6402889082
10757250,512065.29909192293
10758844,401231.9950136345
10716693,306060.60908491735
10731178,447288.27116259537
10733627,394872.3378761471
10731152,450788.3397489577
10730970,399408.15147934057
10756778,259892.35408327714
10757445,463107.0271957102
10756957,289982.7625100877
10733380,553056.0512472277
10716421,252466.28180458344
10721673,339936.22688119044
10733401,764227.5998835489
10759679,592805.0287865256
10733361,508138.0964051307
10731282,393121.7146973774
10719534,282757.9535465985
10758889,376494.5646816668
10730395,391081.15881472407
10757119,383819.166093467
10716327,336097.4695414383
10716212,382492.69643097214
10757117,417808.96259522956
10716316,321935.5748219808
10757494,513371.0814396387
10760024,437321.68585455837
10758266,478624.7886517122
10757758,420491.407666138
10711792,336307.35714563803
11078404,525765.5280064975
10730772,388019.31969428103
10721874,377696.1321089967
10719831,270644.5182001823
10715538,258785.23683921574
10759278,407940.9998411128
10721556,385588.44748800056
10715984,380513.95547662996
10722290,590339.596650282
10721533,385819.00432696304
10715997,261674.12377452673
10759918,363700.95312693005
10759010,533951.66629112
10759917,478209.5147341697
10757699,529973.0991444465
10715629,268437.2550361515
10712139,453676.4743319389
10758975,548478.2321952241
10730860,257145.74196619313
10759254,521174.91987270955
10792145,249865.10058221404
10758408,345390.28088120255
10759189,637849.2184973952
10715083,477611.1711158155
10722184,208538.17473574306
10722124,209837.02873448833
10759213,579593.2033761849
10720818,340729.62622383115
10791974,341827.9784733202
10809352,2346682.4987948197
10721226,210764.8655343553
10721969,309923.85012038477
11079867,9288791.63800704
11079290,446091.8325135536
11078304,347437.5874800623
10790935,257450.3674058774
10790893,339696.5118699741
10721389,360108.5054347881
10809365,818279.6225104851
10790927,345401.3710936955
10790898,347552.66043237725
10720675,357670.0545941826
10809508,519692.83557186037
10712267,349458.9771057204
10792537,242426.57957616882
11078063,401118.464055739
11078080,385014.2910798934
10714535,423558.3161495827
10715332,261914.97780991712
10809730,338917.2992175581
10791398,351155.91410261055
10808805,300796.1732478782
11079813,502048.8863200084
10714290,310477.9833035911
11077155,393129.77786652127
10769791,266506.95720655937
10808792,371986.695850741
11079582,379996.8946871064
10792655,327802.39814874274
10792643,342175.15546228824
11077410,396860.02702871367
10714254,446216.435095791
10789458,239503.49140950982
11079595,470312.3302247144
11096318,198210.79345859442
11096260,198210.79345859442
11096342,188287.3755577274
10791809,339556.43395834725
10811799,670880.201237765
10810229,293212.3760074114
11077913,255670.4192372951
10769863,295828.3724341811
10808213,322580.08872226777
11079663,440671.71786021104
10810308,496694.8008068543
10770489,199782.31148704924
11096054,309085.3384759229
11077603,326989.52988512296
10792339,313264.5902970795
11085861,363111.9729974751
11077670,418610.5998987529
10793763,229241.9857021517
10793443,248048.06214501688
10810335,418654.2659493942
10793295,188771.8524103129
10793273,237420.0909249116
11085856,393865.8260460453
11085926,342269.7456548209
11096205,277021.9229758287
10792911,243757.23392139742
10792224,260095.71470912217
10792180,252447.08200380014
10810354,439439.6285873494
10794281,238073.8316964607
10793700,240766.72614878786
11087486,302083.15937039664
11087901,317650.5481259646
11087683,241960.01786417575
11095825,235506.93824211793
11095882,235646.3991484686
10791039,216392.43600960367
10808170,598091.162559316
10792936,246668.08109331428
10793993,239737.64538570138
10793608,230846.77448555108
10793529,237569.06322125363
11076396,303357.86392067675
10794964,264394.6099620262
10807917,590233.0592979549
11087328,297962.817122477
11087361,297962.817122477
10807891,332121.0745117589
10807894,381197.50272198394
11087389,297023.8447976582
11076462,310415.55072144204
11087232,324407.58928133966
10809941,591092.4468100267
11087110,310160.8707215763
11076630,231726.29957992316
11095106,251305.14978670207
10818293,356283.63497616316
10769297,334351.23100038455
10771537,334655.9795290441
10771536,331234.7000029946
11094718,349236.4542926308
11086843,327238.94060440885
11086854,325452.5952631213
10790157,394807.3195765785
11095241,424441.0062659957
10811122,596269.0927239234
10768707,306409.54846753064
11094753,192048.5955462034
11094760,236289.0591987348
11087028,326484.52880374965
11076224,426307.4064431405
10769046,291120.99929183087
11071354,425993.82387596916
11095059,427138.68491844955
11087155,312483.7124568397
10794766,341669.01819617517
11096686,279013.382833646
11096756,304642.81282435375
11071390,451008.95427655074
11086589,330936.93386481423
11086545,243575.3771053692
10768425,311734.7950077227
10794737,286531.0999585064
10806735,1159179.469278713
11096978,349567.77045115875
11097082,694362.587281458
11070920,379688.51745555707
10767893,259533.68734028077
10772018,244962.4768472506
10806484,326076.29895961966
11097492,343295.70467995445
10771685,266189.2953937054
10772036,242253.87417255528
10796208,560935.0086584856
10806659,319255.70541767497
10812186,2067984.0034654774
10771650,247078.5094951152
10768236,312910.2966680573
10795916,336653.75410438055
10771621,268690.43281391176
11070831,503453.6479526569
10795906,276779.61079534394
10768188,288813.78340527194
10767786,312990.40626923763
10806541,630859.0592712092
10772250,301596.8185649785
10773223,266076.0148473476
10767070,341204.3122951836
10806592,717351.6801362231
10812133,519717.4141460785
10796109,317519.94773497933
10773198,265997.51275460306
10767622,444239.8422069437
11071215,413810.9508264787
11085243,486440.76288574043
11085313,408430.9469704763
10788715,388362.1041393274
11071253,401373.7258946036
11098226,269638.2445294003
10795207,321254.8776524017
10788585,248631.53440020882
11085052,339052.1869935129
11085064,319589.60060755385
11085115,319589.60060755385
11071196,329742.694538256
10772961,349968.53898993484
10772569,246482.37296331782
10772545,246482.37296331782
10806613,584558.0653674252
11072247,393506.22482685116
10811983,798375.8363626234
10772840,230456.60013339046
10772522,338199.20294426166
11072260,392513.1158659107
10772426,254528.6435946586
10773000,352981.66394574643
10806917,476014.8487848835
10811997,491890.6893776328
10767183,532934.0194390405
11068267,451564.3394289333
11068401,502754.4436908453
10767527,415984.79517694196
10767406,544884.4668759326
10773349,238524.45309791833
10773372,237048.0290293295
10767558,635832.5574589919
10767515,325936.98663578834
10806883,466133.13099616946
10767412,387102.38153832586
10787086,249615.13789469836
11068378,451573.6294233847
10786959,287830.8999500909
11069471,471513.3074895831
11084858,275078.3362472815
10767383,387268.05471677094
10811977,643797.2963861417
10796543,472767.7734078493
11084795,283904.46347106167
11072180,576948.191155323
10766414,309133.66112269385
10811934,542387.4855280819
10796569,566696.4047472232
10765623,457535.8263383369
11088561,276329.65028083016
10765557,394035.0463148279
10765705,297830.51189760026
10765566,394016.3409226178
10766567,462910.6620860476
10787416,345635.84205804445
11072165,549826.8157022295
10765811,272214.51226183766
11098817,343525.2859812748
10766380,407145.1436206446
10765543,322602.6912573798
11099275,299333.67631089955
10766369,322645.9487863588
10796604,350010.24305861467
10766366,320799.8675007503
10787168,497061.66401622165
11069668,318450.90442881867
11098755,388421.5227624334
11072042,537756.66884696
10787847,288272.38034215313
10766000,558195.0944576208
11099239,310336.60060447536
11068525,756842.955885443
10774057,263278.37823410885
10774160,196089.09138491945
10774446,292118.16967329115
10774427,294248.9010645737
10774409,291025.1674689732
10805954,1059167.8706077582
10814855,615182.2415021735
11068862,1265627.2214675136
10774188,331299.34748872876
11099085,314299.09506565914
11069061,331340.5150389435
11099122,437300.20162871265
10786472,278147.6129078373
10786484,265261.35295918555
10784744,311396.96287243423
10815088,471525.37535974995
11069058,308406.7809297837
11099700,629230.3603932862
10774741,269978.7812577987
10774251,320655.34357986343
10774246,332236.01023994293
11089958,310681.8404947258
10786358,289993.0415305597
10774649,502279.9806624935
10784864,329419.4008720581
11068845,1074843.3084752788
11068881,750771.7016304159
10815220,586267.983231933
11068569,359819.4426111332
10785136,265706.5082766223
10815621,629475.553099712
10764860,348713.5049917045
10806117,824442.5937508129
10815611,816908.2222244681
10786145,267308.2544610973
10815474,615259.944440508
10786098,237643.42854087194
11068608,346334.5996521515
10815506,490426.9988344214
11067752,1557212.0654400033
11068695,319966.64336563
11068732,349252.8037756755
11090565,783498.5163766204
11089538,776358.790698776
10815187,490325.72705460025
10775325,267480.0242880467
10815389,477604.61322102894
10785997,461351.6955329573
11078856,485451.9882917967
10815217,457446.79141381563
11068679,344110.3679975381
11067757,1753645.7485880302
10785780,235737.70179803812
11067813,1337875.4719519962
10785973,256052.72552496966
10774884,212345.20532908145
11078774,441830.74129290227
10785482,230454.97477382017
11078792,422704.7232001048
10815544,488653.1337966735
11078803,553383.8194546688
11099567,191640.57121667336
10765175,265897.7537587257
10797134,385338.1088555883
11078818,401260.746332336
10774951,321814.72926710907
10805319,1616856.2243404314
10813096,543013.283173846
10814979,427648.823126142
10765223,319355.547769484
10775136,346285.1551370549
11078899,495313.2585076741
10764534,301702.57092583296
10764531,304153.15663034056
10764496,302270.502524424
11099515,292942.2343289674
10797208,624794.4294147112
11067439,544456.7052950292
10782643,243942.78027996444
10782489,268864.0446011267
11072487,428270.37317910953
10764458,303847.46555749356
10797379,657690.5337520663
10812591,1037191.0883136449
10813862,563938.3879203062
10764409,349767.17090735096
10783528,228917.8229998378
10783284,293564.8190932602
10814478,1457332.6688296304
10797328,330671.1304791895
10783764,254542.95278019164
10763477,226686.0194929824
11065942,305754.072531138
10783591,274329.67186114495
10783679,291706.74811843573
10805476,662023.2799215221
10813208,2136737.0854191845
10783824,259347.98764145322
10797474,405106.20747997076
11065866,325037.61302166444
10814679,2488068.023392549
10814695,2334111.8225893946
10805770,437692.55179237213
11066712,358968.00067639723
10797530,674418.2742644359
10813196,381850.8344613287
11066244,405429.43203943
10764203,292175.154925199
10784472,278413.00134949054
11671521,403419.9886585055
10805783,589873.3012439673
10797553,323694.44650532526
11066617,348586.93923161767
10764188,258172.4842907458
10814582,3115846.4525242387
10797612,325044.48879910196
10784109,258134.22672132685
10784096,266809.0631128803
11128637,401835.4844900585
11080048,435331.02638221387
10763732,343267.6386971876
11671247,376208.9377305579
11671362,661124.4044308035
11066302,362469.6386652722
10797658,878972.8378206232
11128668,414665.9582090104
10797893,342742.4673277617
11129383,337746.2413983561
11076013,587982.7938516028
11100473,344322.92443572794
11080168,507912.7648374324
11090816,432102.99797794723
11066477,351465.26774155226
11671799,368384.02846411464
11080947,529455.7239811403
11091319,466615.7399856383
11066050,332604.1210209075
10797947,402062.7462517063
11101179,278495.889312636
10775493,342164.4713142685
11080429,335648.87927462114
10781198,473521.23493545124
10762889,533606.259304805
10814735,1540011.6785705972
11128785,328822.14646052825
11128824,290532.0729025103
11129131,322423.1552151204
10781325,274018.5266513428
10799018,305641.60120445106
11094309,265766.1792364673
10798884,242211.24550628115
10798978,241668.3147799737
10798866,242291.2890446142
11101079,339760.2723812201
10762749,277210.37425660685
11129189,413773.51286423247
10781352,272235.4412351583
10775984,239282.19341919865
11129234,414516.869197938
10798481,244291.033315001
10813352,268452.8815221316
10801835,275699.5067737989
11129281,417968.29554387723
11075582,352392.90107751556
11075579,442314.60514545016
11671920,823948.3769564746
10782074,202243.39748121527
10782071,203582.69658234192
11075639,432677.2634965611
11128495,400478.83506134973
11101229,285494.1487559558
10798732,184225.82271580244
10813426,332279.0701131246
10763210,336338.31057054864
11092286,319959.9435754425
11081303,396598.53059358493
11180351,384379.1172189485
10813488,396212.277089803
11181067,421984.2865939335
10813483,529353.4059569918
11181144,513459.2130908668
10802610,456260.7669243308
10802659,449152.47245476075
11181157,553072.6576309256
11180757,293977.8062200265
10799566,351122.6767973814
11074852,395466.71969199355
11074894,451085.49864423
11091492,335874.1926267503
10799251,268152.8667831865
10800628,229742.96000193377
11080762,779730.6261652288
11180818,309655.13380443916
10776174,456063.4487638436
11080763,986179.9705261966
11080524,283419.59375738684
11081191,302193.21339536423
10799613,351991.2850237399
10799641,335376.94579646614
10799656,332940.59562130383
10800565,185274.324719083
10801894,301212.5392550078
10780353,260570.33734114913
10817802,1278434.8704901128
10799459,383942.365657299
10762000,319879.26254866295
11082462,357129.57591438154
11082460,354098.7942517824
11672316,1052748.096419992
11080564,626395.4816408403
10800247,262639.41964294
10800166,282226.7945744782
11101776,279919.61033518467
10799945,195948.82045196174
10799785,406095.0805934264
10802226,363580.4568730891
10762208,238885.29878931044
11672334,1120076.8754674445
11093832,365560.15638195456
11101537,321686.4180980246
10817026,347340.3152287588
10776387,258843.06736378119
10761733,242612.7642288492
10761777,238588.68178926114
10800112,347934.768353139
10799702,462029.752660816
11181337,407211.670294845
11094018,263520.2082313329
11667933,1234892.1751305338
10815871,260199.9429824643
11179859,428168.73248627165
10800351,428256.9045555129
11181430,264667.8966293756
10803145,205424.06570573876
10803327,207035.5668475627
10803262,271335.3983856135
11082212,278319.4212309999
10778812,401878.91350939655
10816195,324773.5158533064
10802962,213470.39351547696
10802952,202898.42760142576
10761250,318270.6097622931
11082604,339847.49809500074
10817618,975650.2775866059
10779165,293077.461395837
11179816,256892.20240543532
10777507,397067.95824237174
10803085,181020.41476045296
10805166,179370.4064533035
10803447,206677.40307349016
10803443,248423.83600878678
10803566,207964.66748813493
11666932,741861.7004797126
10815768,298009.0470985128
11181611,402837.1600669299
11082555,388867.0948205184
10779382,411605.6494840968
11666911,580719.8319560102
10777248,409138.30441140675
10817144,321990.232123062
11181487,447531.10293168685
11179886,721863.2468616817
10800933,305269.97860753135
10804158,183496.00945436818
10803930,200763.67700447873
10803985,210651.7537422489
10778015,326226.5201557331
11082675,350580.7039220272
10777941,164831.75727097897
11093237,444101.5249774317
10777067,271873.3553847568
10777579,312019.46534116974
10804010,315673.91315869754
10761156,375061.19898326823
10803779,397785.41576850467
10801111,187852.63948431655
11082053,241553.06500184574
11082073,200170.36115979694
11082021,249722.86914626084
10803706,265883.02783020557
11667774,1172489.4946331147
10777293,286215.87604927865
10778625,251305.5342545371
10804257,277423.6515878537
10817175,445965.4267532184
10805003,315137.20511107903
11179943,717423.69884533
11667020,1149383.7520664104
10801670,182565.46432017305
11667623,450023.94196745724
11074301,425262.6309387923
10779517,278378.0808973291
11667720,480335.78730410774
11180035,770788.9968551381
10777402,403406.3489895708
11667598,1051231.3405807475
10778534,282229.8498565386
10801638,321191.9323190356
10816912,651845.3511794005
10804905,290786.77256937494
10804939,310446.78413722833
10804854,306928.47247627936
10817435,1323162.6901160136
10778471,251107.9109081769
11666815,306849.301989138
10776769,269078.1259496399
10816847,494966.9510096085
11088903,304117.66506756376
10816474,1009918.7691726584
11074457,419706.79219855915
11088869,254200.7687959487
10850074,266851.516216579
10850853,276048.86224244966
10852312,230727.59706123237
10852308,175864.9737404153
10852297,169248.07760505914
10852147,220898.22511736926
10852232,220898.22511736926
10852227,212586.9589169514
10852111,230727.59706123237
10852320,183690.48812774813
10816883,424594.11160577583
11092925,442611.8810224558
10869350,663168.2612185142
11092933,451734.2338280387
10869405,930567.4219568707
10849995,252532.77558256846
11102303,372118.61667296436
11130706,225019.71927876252
11073761,337525.7109645938
11083107,291209.8383836407
11083779,573919.7432104626
10851539,1547466.9256458557
10834938,298378.4919038356
10869383,3110280.602641746
11130612,194318.42782386616
11667362,439491.88340082415
10850707,267868.3890339414
11073270,1547873.4774397586
11073370,289302.9678892367
10850432,182095.23395348268
11089415,400389.24681420426
11159655,236244.47225588816
11159669,200469.99683259267
10836088,261469.09367762497
10851824,744680.3939017148
11093456,523534.9425398751
10819705,379415.08938674006
10835172,374535.4720532323
11159866,227006.241363442
11102224,291555.86589092715
11093473,475210.35959807725
10850308,207028.99614100798
11083961,350215.96353119344
11164820,200437.00054156187
10819604,291159.3920770993
11009888,1253330.0903663177
11009245,647027.853911868
10818998,179968.31523616906
11009857,1354552.8065162152
11664292,294920.8395908481
10818797,206569.02009825324
11093070,410067.481072483
11102246,383296.88611338485
11062624,311386.0484323092
11089459,540925.2064457159
11169943,278745.7660006926
10851193,308971.53755791334
11009221,580502.5233589044
11169110,282054.7087568925
11164359,234445.1434391349
11159964,206206.97747420464
11009725,465310.6857676677
10851357,445312.8034247027
11668506,1191891.7646813965
10820702,268584.51485678495
11139577,419192.74662411463
11165262,383710.3337508437
11009502,1121094.344272497
11165249,384392.3229488142
11664504,1120967.1850519301
11137719,719788.0425194283
11064539,570582.809588801
11169066,328116.5197047872
11138911,187355.6103857092
11138881,195710.820274355
11063018,244744.22508152635
11062852,244501.74352900634
11164306,369846.26945132064
11009545,512829.75707091263
11139542,311200.5487928141
11063627,340088.1649898953
11170606,317569.9239711883
11171749,1189544.4391373491
10870004,481432.7133294066
11073047,315362.4496186671
10852780,432095.136643465
10852785,449356.8991439765
10869997,641080.6296061769
11164100,299322.66735251463
11063673,413707.92582335963
10852721,708857.5297208283
11668408,303909.2776763482
10870172,981575.9554266428
11137743,741223.3897904669
10853039,480272.07532896404
10853036,550907.7107173672
11164008,317247.96131653315
10833240,340710.5260008114
11663679,1037648.3945016114
11013857,1565149.325068596
11169212,746098.6775519324
11163412,342147.49836458423
11690781,312860.86034625553
11137583,591103.1714957686
11009586,512851.6086438771
11065260,317713.71141643083
11171338,172365.11439806953
11064099,202913.43967494942
10833839,314448.7025967519
10833846,245908.86094234828
11663958,1010544.5941216936
11138998,303969.4458730997
11139002,171387.01502504302
11063433,543849.3440717332
11064410,397030.4342586287
10868859,2592190.0341103235
11163694,196653.88147495073
10870128,693590.5238101318
10870345,402541.9177643918
11065057,233350.71563954395
11061400,482395.10615465255
10869124,591587.4025726024
10837422,214848.9254609718
11170888,144768.56141757156
11137518,307974.91590256925
11170533,178894.37585367713
10853543,346998.77583455015
10869832,362460.68078989704
11013500,350372.75152723264
11668663,923777.4279958792
11063964,307619.7996240994
11060142,316005.7518510341
11064851,277341.96463428997
11015277,336512.1127897715
11014523,299216.3674982878
11060405,359547.9136618378
11163751,301239.45713015646
11668734,1170628.3458413505
11169443,418246.92944203777
11064862,274685.8143823863
11014044,431791.1760493901
11172014,178106.0636921354
11168815,200962.22904501605
11168879,221989.06348590436
11163923,281966.8283053446
11664068,1714492.6903130962
11060467,389237.04436565423
11169817,172029.07426802654
11169930,172987.91158118466
11060332,411502.8166798034
10869805,598574.1338809357
10869811,615494.5142995274
11137530,390832.30886313604
11662708,1411430.1527081102
10869776,489424.56851323985
11008892,368398.6504121238
10868371,485278.9669589121
11059635,414264.5513092003
10832728,360433.6711879872
11058536,217487.00300940505
10832817,308901.9798153287
10832799,315165.99109932437
11162769,357521.5325482791
11139292,536593.4571030112
11165867,241656.13012160506
11059182,263268.80363341636
11059628,433996.06770409463
11065543,300993.2200470941
11168698,256804.73767541148
11166303,244338.48905025586
11166690,266968.75174804404
10866973,640722.5547345519
11013794,321231.4308506477
11061251,310973.7653879619
11168724,264454.68435053923
10870478,3471305.859678432
11059819,263840.0242458054
10836781,271500.134298844
10869712,960003.8389831757
11014650,324625.0672278163
10853494,950733.6243094589
11166368,296794.21584056027
11691683,554246.3846300009
11669404,317989.3426690095
11010537,340781.30102704745
11059692,233360.43305622725
11691746,642685.396843564
10869958,685464.8850378052
11166536,357065.25783702
11060725,294407.4910422422
11016045,309250.0540958345
10866986,643014.0738657372
10870512,743807.6516191876
11691487,741383.1702461658
11166202,250005.68492113973
11162824,239273.85346646808
10853761,371655.85412656516
11061893,398415.40974750085
11058052,264469.84234451136
11166769,193692.58845932852
11120633,224933.2686129309
11120615,266013.4154756369
11168468,273460.79542793083
11055097,246073.6111413389
11015173,387314.9452844768
11054439,274033.0293065707
11166748,203597.28999734833
10870621,2953824.2724266453
11054945,370103.5951992185
11010174,878727.2147546726
11010176,415804.05917558045
10853812,633568.7763229164
11010175,571298.1888663721
11056089,338677.3085535211
11120804,312268.14790750865
10867718,652882.0479425756
10866760,818123.2163175247
11168377,249423.69982421168
10867704,1261262.5049366998
10866747,454351.0070394744
11114398,328370.36247827933
10867966,435784.21424752276
11057905,474797.4387076262
11015827,364863.72118545696
10867262,520400.5384650869
11168355,249585.31541403793
11168351,249548.47939278095
11170405,212889.39612381687
11054526,259242.80483125502
11010745,472675.2121114855
11166847,211127.12287685947
11120688,958463.8236430542
11166923,211215.72301035636
11163104,173424.0299643167
11168085,351158.0336670872
11061672,310806.7751263352
11016330,536763.736653768
11062196,274600.9129535286
11167060,258219.67316352722
10866820,351058.22071610694
11168140,195065.87599748897
11060871,461896.46887642524
11168402,399692.43475980806
10867127,409062.2051299383
10853993,767374.7272861289
11008678,430895.70180355565
10867227,548434.633359959
10867659,769594.5410236709
11167527,193281.45997836476
11167520,193310.90922854247
11661383,4385415.483415008
11016514,287571.9402191794
11662161,407019.1319103794
10867230,538680.812429839
11015580,412487.0373157934
11114903,385175.12250543153
11168219,210209.58759737777
11690571,1297068.0565454613
11057317,375714.56907370006
11672473,2361538.7893125666
11057047,298366.65425856935
11055358,365850.97310600034
10867532,935587.781721287
11053480,340574.82808694127
10854703,362588.44405864645
10866421,359026.96939359815
11121009,554004.518713909
11057562,234462.1627752666
11015680,421926.86511077895
11669571,1173312.655519867
11669842,2089835.315546739
11056377,260266.75404815387
11056338,315296.33593870036
10867984,760741.7728500105
10870728,578094.3406231956
11672478,5656380.666012772
11669721,2906337.2460288634
11055581,285715.46225952194
11016004,364826.72992266674
10870737,875584.3951935532
10837946,317479.7432730401
10865773,402716.3650817133
11661168,621190.6626534577
11015977,294949.787084796
11692019,777346.3682050668
11053699,322275.779520896
11118730,258506.0232566529
11052886,330730.13210131024
10854594,491134.332252059
11056839,259340.47977630733
11015935,368103.4834051412
11015923,299155.93699800695
11013222,304528.0465665127
11669985,1118997.8462834423
11051322,244037.6988075067
11115532,356868.61216332327
11051150,190376.2664255136
11052005,271487.84906030033
10868032,1192679.1422410463
11142020,454489.50032620435
11119850,311838.8808288468
10867461,772697.2179782992
11119332,370293.7602248815
11670077,1218648.9458435471
10866361,1356952.3617838323
10866483,1088333.4217471716
11137181,430765.74235321605
11114612,412282.72427469655
11053048,269683.6656895182
11052942,316515.9998402351
11053309,279410.4649276898
11051658,279598.2442126031
11692983,1172849.5451382906
11118835,359039.06560633174
11012989,367069.39663394826
11692041,302329.23537106666
11692155,454249.5696490215
11051618,284406.552416663
11012945,311329.0222172788
11051819,290401.6374593563
11119171,408860.2047796869
11050399,285314.32273826364
11012929,502087.00890465756
10867366,1067397.8077659116
10866290,510691.97440196323
10854943,354013.9318641193
11119563,462721.6040798548
11118934,242823.96348315966
11140687,210025.3312438544
11119455,412028.0207017906
11119156,265553.9706177067
11119224,299770.44628690433
11119157,444293.0842731946
11052534,256178.9567169735
10838391,322594.7836031166
11051500,339806.94417882216
11142211,334696.27738125913
11119511,415563.2238182351
11141095,217244.67596268962
10831506,272521.78442527365
11141238,212235.74017420065
10855025,445553.18075238075
11048755,324281.08128110296
11112404,318537.36662180827
11141451,205677.91048217463
10865580,488033.2354780673
11112417,315959.3689586185
10838809,333446.6778240963
11142255,397815.06238950015
11651528,912007.4796843728
10831637,185838.82267180737
10831601,240374.91545749857
10831691,194423.79234855823
11660607,8467851.817692077
11112327,271671.31311220885
11044290,256726.38060853517
11120258,266183.0311525256
11670418,456258.6296040356
11660646,2065114.4078138599
10848832,210968.7347951943
10831301,398808.4957685449
11583281,428596.3961989218
10843039,294016.1592810671
10866583,405127.0680181609
10831387,179654.00375871029
11659959,2704453.2399912225
11658935,426044.22526327294
10866048,597314.844374898
11658923,704007.6435933275
11118477,763847.1132911704
10831084,401403.55688456906
11692538,1518317.97675981
11047337,293656.8475335522
11112265,353483.2551815582
11118308,218743.04354599412
11049298,237540.9190772238
11580587,362953.9539183697
11112873,302130.621299846
11046620,254358.01427366902
11046618,237794.50573847417
11112272,335104.3292102046
11119718,457457.3835988939
11046420,288823.6212392082
11045296,219882.84672670072
10838989,294701.2521730181
11118321,266748.4867922099
11046448,287067.0266537681
10830422,396615.444820439
11046522,367995.1124816295
11046237,212791.21710576204
11046251,212931.88255077665
11046165,211756.90784838077
11115100,355414.7834729389
10848954,256068.66995181097
11046221,208751.76239429
10830036,298021.2255065863
11158897,501968.84865548793
10855372,1074349.2858945276
11045352,276145.7991952628
11660149,627853.8364866292
11692734,2448112.051743164
11112095,568412.4665111426
10839233,498566.08598343196
11012619,291242.24321807554
11047926,256247.32170974958
11047935,246513.9495808463
10823114,242756.28609293382
10865018,752479.1078837216
10839216,290189.97650456673
11659912,559783.6268027029
11040560,265804.2049709589
11044613,309696.80517436046
11660333,455843.0640076354
11579435,1107671.768315597
10830731,361511.79729912063
11047470,337864.3139579634
11046871,347252.894788441
10864372,2323634.4956106883
10829775,258947.43980090058
11112772,349781.75548267545
11046365,397971.0140755753
10849556,257314.00723135573
11046309,587658.0943560024
10822818,258239.95642554626
11042090,272667.98850524414
11046308,335210.7465805267
11651130,471214.74015459645
11658695,841358.6930733701
10863104,316468.8658496451
11113757,287240.1654490243
11113467,434967.9907395432
11109278,200015.76496664024
11010957,625952.074065263
10862820,250611.363023171
10862822,255696.16618224693
10862809,247320.92144574525
11659236,525953.8475665527
11042064,365828.2130434645
11042071,365828.2130434645
11109342,246725.63641436823
10864711,406500.11882750754
11109198,276071.0259670381
11110914,210826.1880321861
10828976,207010.21243503518
10848760,297426.09323190764
11648023,812710.6337188189
11650512,657804.2475037413
