lotid,parcelvalue
10813208,2999939.529371516
11088903,406973.7483998528
11668734,1962176.1473876494
12614441,379409.25048654893
11871851,248127.5732145614
10817435,1261917.7629520302
10823231,404955.7290351679
12514802,459660.1301544128
10767383,438597.6740839068
10735460,372533.3538749409
11142020,496098.222268688
12021911,2413724.3326433357
12491431,419896.1382105161
11037540,72615.8250227414
11619968,342436.15866379795
11565978,663042.0678916615
10989127,417358.5948742247
11129281,456160.50697445695
11819541,465083.1624561192
10811983,1383508.2539817253
10799459,183017.20781949966
10726520,109666.56179175476
11119332,426561.968830904
10731178,447964.61810017226
11462237,2451070.7195446272
11719147,616586.2970457588
12043851,543665.8225990927
10867704,2030519.486841808
10997974,382077.28025084926
11987383,1225865.1576096048
12100321,733572.9603021813
11343917,310502.3137950698
11172897,90079.65479462934
12565954,220250.70909318706
10833240,316213.9388456724
12013967,438330.1657839806
10712998,650651.318890162
10799613,325744.7086173313
11098226,168845.11305859464
10867262,181752.30553415342
11105313,321025.21003943187
11009586,683643.6471185758
10901832,852607.1033735224
12464067,342082.19458519376
10911656,1020472.1177727078
11062196,240801.47006671288
11076224,420658.2376697995
12901896,401034.33216895413
10787168,250341.6946290303
11655297,455319.86336907744
11764419,154934.95190965245
11950530,334936.0416143972
10764203,71400.99770318533
11940976,181251.66750876693
12014878,127232.95779821652
11997230,492242.4648422771
12983425,409816.31187578733
12035802,1200735.4188173707
11121009,832064.4437293721
10799945,116985.6400257916
12529997,223778.45047690894
11160875,308494.9005631792
10759918,794614.2997593669
10762889,615095.8635259852
11080429,611700.1531973626
10848954,192017.0226085246
11085861,232260.69618887728
11969635,768478.4481687396
10738249,393012.7074734331
10793993,289802.03173396015
10916984,3001126.0099585094
11167527,52024.19810141236
12087336,285157.6479485353
10761777,370775.1483516796
11015923,236525.91142648476
11344703,328863.1964063244
10839216,520114.35623005824
10776387,271776.9907239149
12051950,434199.22348081216
10794766,399582.6390729547
10724193,964108.9273479596
12465876,101182.07717904463
11163104,46412.79595303102
11093473,195513.61373466748
12511812,273742.78156087006
10816195,346137.4092849156
12515041,226402.75421508355
11051658,252957.18015877547
11465083,212065.90949807444
10744909,499201.7566451428
11720617,179758.85194292333
11082053,129508.59906896038
10838391,209213.7106150561
10818293,268459.63318291947
11396460,60234.5925866242
12468282,148532.3806008036
12075906,610206.1858976914
10729722,366904.6715738826
10886908,358459.05523114966
11602423,2688649.027022076
11160647,226179.29861766857
11656409,6769434.597282111
10916127,2003260.672270732
11099515,470839.81663358794
10722924,422251.9548489139
12023622,858815.6357700095
10886282,583782.5846259726
10852111,232486.06026868965
10727879,75984.12218792844
12525613,372027.61965887074
11085313,205454.92810196505
11078063,137218.2867070637
10885492,479944.8470337484
11097492,295113.08807396493
12007037,60896.30401057008
11029321,86815.41372877048
11166536,343233.069418864
10727859,242140.64177415054
10785482,225938.26737388317
12107528,387460.56108631374
11712923,102432.64402879859
12039969,80939.9077469639
11655832,2300937.6822917466
11016943,213906.90734419454
11085856,240299.67936844018
10859731,488334.02020085556
12533110,147741.86075314478
12164722,440544.8200687672
11078304,380763.38413092314
12522520,422046.1795452691
12037447,1608195.3996456233
10903475,900443.8016945793
12042978,176946.8808781971
11066302,273737.1135797306
10811122,339737.18948903546
11028976,117469.85743557313
11039448,212331.72669953702
12603438,578696.9683045011
12019301,1865411.5524641774
10920556,571483.1513407873
11554605,910729.6012476141
11150536,632439.8335472234
10714535,420454.2928334335
11071215,150206.08543981914
11074852,272578.43072229647
10775984,178351.54946452356
12864622,86742.93324911754
10718396,582627.885739141
10916567,593409.3481018324
10851357,499203.7185941929
12074248,395984.42498997855
10805954,1152549.1839217837
12625652,151564.06868492172
11545109,406244.57138250425
10786145,251520.36763361853
11010537,396057.70308778115
12094956,2100874.780902614
10866986,226066.6963089491
11009545,565478.1569821377
11526586,591644.149974176
11120615,380061.654914402
13051216,98003.81021256736
11166690,166315.32208328374
10769791,198591.73224243906
10723573,120238.62922146855
10894408,662746.5407556636
10758889,133745.9242581612
11107570,295666.49336452084
10967561,110789.95241868091
11099700,917901.0183103789
11458083,837710.5267223439
11153862,181154.80517217534
10861717,4331435.292980829
11644172,2269418.814965532
12057203,135625.18783437944
12000285,554386.5170334966
11144099,450023.15421171754
12623729,293877.6649277393
11047926,118714.83146576412
10722184,265191.0521949684
10774160,191009.15645569452
12029368,72433.33655479964
11888612,2709159.670747711
11569153,906825.0391369073
10736059,133486.34778955617
11948562,456427.3573991533
10736583,82798.00673999314
10904465,749352.0095316252
11164306,529043.070655892
10997459,180435.8783488304
11109342,67240.94859293668
12679301,330456.6409587619
10895660,782296.4157026075
11098817,175875.84300916526
10733681,304911.0244048838
11447567,385521.3269988654
12095482,737681.7629193483
11155490,165568.5511317107
11155557,231211.23989068344
12525771,499766.10822056246
11524569,738075.2110219368
11036870,150878.52224887215
10882339,191230.39213998197
10851824,1003289.4603891588
10859048,372844.21094771323
12996233,365078.906564809
11009245,542621.286391084
12057845,718337.5057729003
10792911,390690.73064625217
10801835,178701.24525882746
11152462,104508.63762693471
11095059,594058.4022437747
11139542,464005.96927655593
10991371,373051.11404117726
10805770,688345.0822965109
10857570,494110.5678100452
11539005,46250.102246736584
12614208,613937.8841852683
11119718,648006.6824971276
11691746,1727104.6697906717
11569251,421181.4745075893
11633846,347292.9199799138
10972468,154667.2520259767
10766366,343548.59330504556
12076303,391359.98436148796
12077151,518537.82222494483
11602840,887595.1584815957
10990226,81916.29523649398
12515719,557595.0197118768
11128785,476317.13042995625
10880127,394959.5872436075
12490286,66287.40768126288
11741136,801966.7381424421
11788715,550059.92324148
11939780,238727.12950575294
12456803,448059.380504268
10902508,718882.154063689
11669571,3473584.4358403576
10778471,194319.62350066792
12994991,249904.10990257765
10931233,445064.721720828
11099122,152921.20218001842
11565276,272985.60172100796
12058810,378926.8754523498
11871869,446751.6526207846
11046165,205014.6260220394
10712555,298986.8550557302
10797612,243949.24160633277
10716316,342823.52356851415
10888873,381447.3316902662
12020896,3086353.875574321
11122082,339527.8146403249
12015054,859170.903100121
11173673,555468.2105369603
11089459,730003.3690014129
10796604,182718.4543581815
12623739,240761.89603427146
11878614,64739.54754370183
12510543,305397.9207649622
10731152,644467.4912009974
11566314,805567.7955627586
10989137,478839.8055411974
10723475,109279.54893729227
11643446,602474.1172924598
12091414,345699.0222848986
11647107,1434810.7671176353
10729930,407470.01895195426
11155757,156744.8287932944
12511946,398650.3332939936
12115295,266444.0907626139
12121343,915344.1025006671
11945598,508936.5131781183
11061672,357612.7936322866
10854943,202823.6416687371
11651528,1253262.3461446478
10901642,241601.38290382014
10729356,76002.1979129115
11093456,630122.9183405702
10736842,1541324.87084261
11009725,595961.957055061
10866820,967937.7183197188
10877524,460947.9861373161
10791398,537853.9816317656
11164100,364222.941772156
11149929,563234.1139763355
13054708,237701.0717563635
11889169,1787808.2035148172
10757119,653245.0345610579
11994264,322036.7139270007
12599554,311784.0427351637
11556555,370474.379672035
10877137,279168.0735233884
12029734,166608.75089362374
11757283,496999.2399627175
11607787,693332.745314708
12680426,698043.060153892
11108929,376738.6834494415
11570030,1045146.0874637828
10782489,232505.00926484744
11053048,293532.3991300929
11159964,286169.1001990386
10906375,147482.5350253448
11467733,269136.4658074116
10803447,169810.34378889733
11654368,1158900.6403547823
11152384,321966.7558695486
11872365,486346.7773825363
10735557,707032.9231085437
11165867,478024.55880938435
12034976,187368.71598352556
10799785,502664.74995862076
10853543,535958.3650099257
11554043,258623.70100184652
11563899,643730.8735821624
10800112,389546.08515421726
11671920,1060498.187020944
11078856,382426.217526061
12058221,1101560.0954969036
11734658,549874.1879127466
10722124,155266.8988557509
10882208,225667.46752517408
10813426,913450.9687587881
11005986,285648.28596082365
11039059,97694.55328377901
13916144,217314.73146495776
12126316,522539.95103957853
12119757,623656.3172245966
11619987,452209.7525199369
10759917,891488.8515414136
12592830,127405.87741958624
11658695,3762257.1756070782
10762749,466908.3806155509
12547115,695782.0524179233
11049992,449590.00056790956
11686001,491196.0403203239
11619774,680260.0550669997
10726118,614947.5052048867
11601320,270302.12557201606
11977063,274286.5166779924
10854703,455074.9596363227
11756466,627106.6379364576
12108612,503384.71143183357
10910430,494682.55280313245
10911457,174895.5348326725
10778534,501777.18358373444
10788585,253862.20196464896
12096415,157099.75047451432
10736015,324362.1029689521
11138998,113735.38727777114
10719831,334347.19478206005
12060266,590087.4164399275
11052005,333895.05303482444
10813488,891400.3495456432
12102855,93609.95965500167
11480373,202905.10263839777
10870004,171216.03476886736
10868371,636809.5838741924
12994329,557092.8107217961
10792936,153161.63108097124
10932019,430419.7546676311
11057562,437182.20273302705
11165262,173008.50465929706
10726847,1056729.4685513568
11082460,174051.87008182547
12095144,287111.5089355973
11643915,219598.6880721298
11053309,217751.8406863637
10905413,896075.7872272498
10922093,184525.71607949748
10813483,538081.0358508482
10723366,94469.32489932608
10811997,188216.9649314349
12072560,847140.4582941715
11068267,619055.9572229936
11888746,1825754.222716453
12540221,213020.22410124424
11527597,882172.3941825894
10776769,358532.1198163653
10774251,328449.52483702207
10877038,241443.9182201128
11646239,530050.4191195787
11659912,1150063.8504654905
11166303,268673.7536880767
11661383,7180780.749560978
11727910,415603.95152294944
12058483,484317.34097487305
12496672,433460.6263759567
12607179,90634.91110586372
10773349,190016.48152316763
10845638,326988.44437487546
11027993,270929.8052655281
11169110,396736.7389199683
11595920,495247.1883553928
11061251,77119.17900410146
12232498,194863.6773325908
10774188,225002.49796084914
11112327,301727.3480132789
12012501,265135.86565682286
11558485,109148.2363663275
11146985,214876.2089027611
12048924,787185.641126398
10757445,378568.1332991405
11046620,138065.22436555708
11016330,618673.0395203785
11079290,401203.6240665455
12073166,1097723.5767156822
11655472,795122.0644935138
10987485,260086.51506822102
12088111,585656.95001762
11079867,2239959.108642641
10787847,226200.51260028098
11148274,97442.54067793852
11101776,76791.48781223001
10716523,282763.53966102714
11618043,366362.37339287106
10803443,222337.16095992905
11118934,309022.2439351329
12126386,132902.44822428422
11118308,103579.6425243046
11720030,99915.90931470148
11019940,98877.65174163319
12014843,268646.2091966468
10719534,233964.15858940885
10827748,385413.9170990176
12607736,230127.00210041378
12493921,70353.35027044307
11615979,376184.6183393871
11663679,910324.6744947424
11150398,511675.434013466
11644084,1936553.0653701345
10809730,687352.5467511023
10790927,444031.85424264614
12032973,355325.8800525233
11456445,619531.386855991
10969324,224590.02661526558
10718642,585347.3998936147
12548196,524152.5071081411
10772569,136365.53097058256
12058199,850101.7141084506
11653319,564814.1964292582
13050111,855024.2059617318
10965062,254950.64841862075
10917311,1030167.6622372243
10782074,133182.74797871138
10783528,40000.2536249854
12112290,334035.7411918293
14248238,222617.59538007778
11162259,471376.3720836834
11054439,238465.27122518857
11164359,160117.47586751642
11523236,940390.9041281391
11936022,649762.1397433231
11631226,926038.1634305627
13052758,394481.0266578175
11081303,647027.0450810904
11790776,295767.15531680017
11474147,288040.9685119227
10825858,120214.30272402079
11983172,158549.47683907714
10818998,342044.13799389027
11147962,465142.9313577345
10876330,61195.43034434473
11664068,3571761.18408715
12036233,141405.1046503473
10859096,193369.8702471287
10757494,343059.5131619401
11060405,441598.08837661764
11063433,521481.7752868356
11064099,418774.0497082013
12051845,344403.07217080257
11650419,2066308.1055998509
11007847,375968.3445335666
11628538,537061.7353621927
12072458,814134.6636433606
10849995,562589.7983268322
11654295,1163944.9039898128
10796543,391739.36202356074
12068061,351233.9353754453
10764496,124933.75785449447
12630750,189744.70579016593
13053872,1115017.1971934042
10724429,891808.7301527435
12072557,1575804.0274282643
10814979,238029.21083114308
11344767,319282.70312860224
11086545,288928.50063712144
11613589,354797.2994098332
12494940,288478.00100885436
10784744,302052.8444184571
10716421,466145.67893855285
10987702,184571.90732950176
11887436,530315.4466771237
10867230,1294974.2023674343
11118730,397087.7452949855
11150119,973997.5244110456
12533935,418312.7188147681
10734903,137337.39491238224
11090565,893028.1049148325
11024902,480067.1250462092
11075582,408654.1792199546
11168724,483452.61310388707
11051150,221427.7888039542
12067280,253047.70249332616
11602972,1200610.393234118
12489702,346210.711962097
11036839,251873.70977228397
11130706,409959.71441559866
12028176,1450818.8673517108
10908156,409062.39818092465
11073370,499896.85184187547
12438019,442980.880399458
11092925,160765.70521806562
12047349,537347.6152575216
10798884,71735.67836334265
12435224,776701.5412969799
11106136,407059.10271967907
10724469,800240.4810318034
10852780,348081.8620921
12118824,561843.6215628562
11057905,325315.8861964397
11060467,100008.4796453855
12058200,819710.9021771846
12084692,220847.80638455285
12900031,285629.5300828788
11039004,249940.61848359386
12495488,464964.36421778006
11112095,622267.3668144153
11341792,140178.18210351007
12029450,156231.45082704752
10852721,582417.3962803072
10911485,173902.39632672264
11168219,403950.91351760883
11094718,170583.39187909005
11083779,371458.24474832136
11667774,3313503.0680150143
11740725,44566.3035038044
11144218,247026.97826487425
12093763,944343.6324869063
11559043,1121287.3822249128
12067521,121738.42601029223
11671521,581357.2608366024
11161614,103347.24425759871
10938590,778623.2890849243
11871750,162834.994507513
11715404,76670.58436502781
11701155,227886.62999387772
12982939,581095.2033659421
11168085,438446.90954526525
11087486,336592.50693397725
12164046,568237.3086953105
12900142,348568.5236404325
12025007,799926.2050103829
11119563,566831.7968265992
11016045,263627.79978775256
10786358,319502.0117471566
11082462,184830.6075467777
11570867,474357.9173415592
11047337,186006.07352644438
11072487,140276.9260451449
12125981,1061198.4379417798
10754974,1223719.9632128798
12110075,444924.92777807906
12984138,160853.50867796052
11452930,126464.98084461034
10817802,1152814.9897523206
11666911,1020001.5189355336
12900137,367114.8690500343
12171200,40760.008970911585
12160129,487740.3737129981
10889255,413546.6299697839
11093832,459343.5153258159
10926680,240085.6103821681
12247612,109932.91578605527
12066042,206005.22772137506
10830036,661019.8580605247
11170888,112777.5762391811
11725546,187012.11211949994
10804939,234067.20747809572
11566428,519714.90019835636
10758408,599921.009761726
10924068,296469.8072683885
10866048,750013.3885525455
10768236,470066.15594948595
12047227,324195.4633986673
11464986,240772.3443127101
11603650,791301.5716709893
11012945,449444.6337094302
10832728,362137.85522224515
12533065,638642.3313720182
10972909,205648.98933330644
11046221,224214.190611272
12631136,53606.05941981418
10729261,609363.811290204
11345228,308794.20098936866
11450146,375818.2422422264
11668408,161470.94553166901
12086521,145891.77319145013
11159866,256019.38238865306
11542171,590754.694168504
11623942,973783.8000279727
12511801,74593.0313698494
11655776,2231928.080175339
10779517,179908.56703939277
11804345,455964.9890341762
11150429,556064.3172111575
11537141,586802.7726317856
11179816,153724.6683520072
10857523,323058.8537260014
10815217,973928.3720552126
12557312,357061.95919946546
12058377,528017.1093025004
10783824,348149.3452696257
11106511,74086.26265079013
11009502,833148.0932418306
10801670,144721.96884540725
10838809,650256.7595872196
11871167,111920.9604363225
11181430,562422.9979754097
10795906,184667.11537184095
10793763,272652.10163737595
11080762,985815.4955116777
11644856,2771576.6349209803
10989499,292154.9466309002
12090590,251089.5306194062
12048663,832162.3552750339
10799566,229846.8272978831
10786484,60541.37592358334
11640989,1298525.0598588525
10916449,1167120.0930728973
11886072,1089388.1110400893
11036567,166500.67575419892
12625561,167682.6248776957
11059182,281264.14792548417
12038423,2008933.1782453153
10814695,1846527.5782704414
10895316,676001.1960089527
11154970,123777.64663228806
12517781,621895.5943110125
12047666,134604.52834415977
10912314,815444.0120466704
11095882,123227.22406073616
11993830,341772.150886032
10766369,382375.47032142186
10803779,272385.7372961066
11755401,402419.3837594732
11065942,259920.0438463514
10800166,275823.0110616614
11046420,83665.43837298692
14217455,226323.7385956403
11606243,351844.7568456131
10990267,316770.06204085564
10987181,222909.60686885437
11995906,416688.4275977357
11085052,336492.40551050357
11619615,437047.061331148
10781198,506635.3735164455
10759254,758361.3036536804
11480556,580049.9325976858
11153429,305482.85105973866
11114398,459048.2436767373
10963114,242156.7850836888
11458927,154902.82757891362
11757507,68132.94478038381
12055187,417628.96569885
11654764,894249.9798878041
11983616,710995.2063763783
10870478,1999853.4244045625
10715538,308916.13148776355
11457094,519060.83408984286
10744471,558202.0657106555
11015580,744602.8572550879
10798978,155964.22638386002
11025659,321488.49300487526
11129131,129725.02995369973
11888693,355244.9445610723
10982497,245760.50221821404
11342593,245174.55348160502
11691683,987780.2932508775
11149702,442942.0136923413
11050399,461621.3698778342
10887137,99424.52685986605
11653701,1478923.127502107
11686592,3354873.9179912102
10870621,1660896.151321744
12057774,923754.4564828706
10827050,280521.03115508053
11081191,622982.8364424532
10764531,109617.71599599157
10722333,173897.91391894763
11068608,535563.7566398955
10895190,493346.2234334025
12058030,2163308.787506243
12558247,245951.46914963273
10756778,367676.1495408673
11042711,129815.47776830956
12045528,489424.07377163216
12558599,292083.3560678004
10759189,907186.1704843758
11114903,557240.6753940942
10802226,196508.08516171103
11658935,226773.14052508096
10807917,544087.1272512182
11006519,342872.2175089016
10714254,392133.36119599873
10870512,1781089.09018551
11947450,455473.1058692435
12083543,380060.9370397585
11079813,411174.3374120092
11094760,115322.04043724918
12097530,841176.9100938938
12525773,214266.40744523332
10738353,352391.17435181566
12208181,43787.19701805795
11179886,857019.6555073386
12228473,18351.205130520757
11138881,154616.73569202598
11871564,153910.11732724408
11047935,165951.97046797455
10717834,798338.4851676332
11027456,311779.3731369031
10806883,858150.4041640718
11073270,861342.5241313714
10832817,231390.8984408899
11580587,1165116.9073842997
11535840,3005440.2656252445
11069058,479075.36861691566
10857775,757294.6208327549
11085115,350031.8454028097
11043329,289054.97478852107
12671951,524123.25618943595
10877719,295151.3657530586
11066050,367878.8697293604
11988981,2329164.738143381
10908303,218146.8291183543
10826318,540017.2569341732
10858942,1019848.8123988413
12669284,415454.0927713534
11616508,278753.0338465643
10866973,279625.2054090555
10883374,277901.7748325227
10738153,452567.928119655
10897774,114931.94196632243
12254236,259259.82789116533
11112404,390468.80281711475
12037713,1255942.1958902776
11648986,2943727.3436771757
12898488,245055.6971207785
11556499,67681.72499486536
12516494,326179.3472914563
12669644,707141.3355673257
14311579,681430.1607232976
11012929,412839.6605755533
10831301,265229.2905913249
10797328,746212.7649507896
11788747,229174.67268538696
11055358,561041.3846651348
10875362,267796.7211412787
10807891,598330.7354497032
11009221,2028857.3453568267
12222698,257522.8444696649
11713385,124428.83203856429
11019340,70512.15542497419
11660646,549060.3149727735
11961299,708940.0615605989
11064851,74632.4812177319
11008678,233859.03359509085
12500000,275167.50015209004
11525829,328013.59560159856
10984574,45395.972542996664
10797208,727589.7607669311
10935424,795001.3807816909
10757053,761976.192604758
11149401,396037.4992312564
12526016,1110666.2704937374
11542328,485085.62742897007
10855372,1475044.759890663
10792655,242809.91415015492
11062852,199999.36539181747
10783764,307831.27648761263
11540813,605933.5595839169
11105067,335870.63981460256
11180757,117457.70073772784
10859635,394986.535406825
11028952,106051.47623496439
10712139,572845.5164684086
10782071,168886.5708611571
10836088,419918.1231268019
12569793,79280.02990960525
10798732,91998.78474883063
10851539,542132.253452957
12096583,495641.8206763577
10831691,136320.222634069
10881774,282970.1291484857
10771536,277237.0641727486
10745389,708996.0805440326
10717285,297801.68355907657
10916375,1162972.5460426966
11523988,1142272.7679110453
11163412,587018.9324297727
11667623,806306.5759883954
10967846,308440.14983153896
11066477,527070.4727180098
11419679,114496.64772793098
10814582,1565418.1757948264
12520223,186635.1535988858
11644572,909212.0473314003
10929234,407145.71924044326
11023231,155419.92641171088
10869805,309338.5652236063
10871741,239132.94135747442
11168815,147108.67365259715
10983626,313719.52362805814
11337181,405068.49124600826
11568471,3349308.5161672365
11921558,645218.1936512017
11139002,62533.147982987604
11113757,266464.21027213626
11066712,582665.5445953772
11080947,762011.5285491436
11879133,370063.09175097884
11161764,315075.19069380703
10715629,283809.7899663229
11148349,236832.00399860676
10777402,315835.497765169
12048982,888404.4613787355
10873787,242428.43363838876
11110914,212815.39247874072
10764188,74485.50262079498
10850853,107203.41072783925
10895801,143108.06085765042
11036036,200045.02888278943
11623949,1140984.1558515457
10803930,130440.52136522919
11466543,507059.52154184296
11749632,496877.26201859326
10934208,327457.5768975718
11036995,150952.22675475373
12111252,799795.4672875149
12490863,479042.0749096755
10859365,1012597.3915950054
10852308,165770.2618980817
11657708,796939.1955727732
11064410,280976.433461252
11105143,242486.71436245734
11648023,1366472.0425498243
10757133,741883.2593994663
11160407,413012.0747996749
10796109,610432.358207047
10833839,312315.18649343395
11659959,4176794.5746891615
12526200,640474.4854670578
10887126,195939.76228505222
11468026,273686.15463493764
11020833,168036.44281867286
10761156,401068.8234977908
11055097,294574.8021463276
11607983,2572690.342359175
10926124,354650.78337699955
11068401,717146.1464388735
10991050,232729.39378033264
10964678,293041.6757829532
11616122,615909.8283624504
11752567,419147.2847546343
10859825,226609.7085559658
12112555,1478442.0549200522
11973443,740067.2394755747
10721556,319769.6392111996
11970183,50315.5320219798
10761250,348843.865388197
11618217,422198.4719291635
11590289,1516488.385945228
12071702,792635.7962712205
11997970,108327.02416162443
10839233,358970.36852772644
10915655,1059830.1686872933
10735667,1175076.289136719
10860763,235286.05071301153
10856324,198976.053575548
10803566,280023.4311396295
10867127,717507.125219777
10915738,956629.9262148564
10718323,673079.0353676276
12438729,450342.50498080056
11973764,205083.96384767094
10738508,567303.7519580857
11049865,276226.72138582205
11889298,2184349.209489271
10777507,506790.0998423904
10775136,182082.4627799082
11046618,195028.9821901325
10768425,423280.5291471863
12036242,168088.80198236217
12864749,561340.7931368165
12639996,130211.54997166834
11610341,263126.6298530737
12540934,279602.98830002354
12996875,186773.01680181542
11523770,750396.9742174738
11645205,2819682.839379773
11013500,542322.6616551135
12501856,465084.0080085236
10757117,260618.85356213088
12029167,175601.30492931907
10867461,284557.45560115745
10814679,1434748.6038309708
12493073,306731.3803019422
10722894,435726.9093360733
12462045,298889.25438928435
11892200,772433.45237805
12091776,175967.90842314414
10817618,1297134.8466796982
12522095,380073.6629412463
11871748,253837.21148477227
11098755,271334.7203573286
10910031,239185.07799628796
10771537,147995.21142872062
11017300,124274.13445848852
11074894,459262.7449673285
11099567,350594.7497421746
11467705,267792.89116651437
11070831,737413.9356816479
11939876,889058.2015347799
10799702,304867.9476444801
11071354,358729.013737758
10767070,346513.1357837244
12525560,416707.25714134035
10982309,242680.97780830628
10903516,535349.0205216057
10898015,404019.16726672254
10735780,517815.62326412555
10841814,266468.3201327929
11669721,8108649.705048787
12469090,142743.48482720542
11120804,377245.958790987
11168140,324112.52745261544
12121566,682875.1141668377
11550944,421841.9035280772
10764534,168844.0937240568
11779594,625048.8840074195
10849556,183062.3039303458
11538326,609023.5715950793
10745685,1260218.624294153
11343178,330425.37292934826
10862820,429998.8556057082
10866747,1222993.8263076874
11046522,289389.97951023985
11552374,357339.46175260225
11981076,130290.69413527288
12460628,101416.31029699187
12564278,279266.2386296214
12532976,189882.2527052093
12058883,440403.06462667393
10866290,188221.15548978403
12219404,32432.869351216505
11154039,107712.08077159603
11888256,3605527.1606518147
12016395,1077042.677002199
10802610,416593.8578297796
10895435,106607.11369621626
12549002,97277.62869623693
11040291,365983.7140445449
10930078,725304.5248216502
11466050,445907.0556674085
10897487,1174964.8810900752
11096978,351034.32848482445
10815506,499939.2536771267
11168402,459081.6662021446
12522064,287345.8838029689
10820702,194355.42798220256
11071390,488483.6769431111
11162769,460734.952634881
12066360,430070.00645573135
12042657,373165.5400530346
11045296,84899.38760299992
10892874,494194.1903843612
12044841,766061.6399219045
10719175,133500.1236095934
11618718,781842.165332969
10862822,424583.8228835702
11014523,274009.7065250181
11643821,1860223.1403677505
11690571,1740577.9765097196
10744671,434978.050737791
11968237,482032.75635719905
10786472,259647.05531357246
10854594,265474.5782384233
11094309,414950.7977746174
11166748,374950.0751933543
11180818,561580.8778908831
11657430,294067.99076767
12202223,260977.50085862068
11063673,610347.8092505338
11022761,349778.0493816076
10910534,526021.323052964
12077002,1188897.1859265948
11946309,166387.0230263571
10858361,523043.0111899233
11169443,481893.0083724125
11106563,124926.69449347444
10867984,1919955.1482164715
11167520,303719.6465057137
10733863,547139.0862970209
12076766,340379.2785727334
11019916,328419.6683632956
10815871,207880.64190449275
10911427,1222951.6836654171
10715997,454905.8469957026
11119157,655890.5158217666
10899595,137740.8980312068
11618875,470277.6841508304
12447351,321349.96211098105
10723585,299919.70315305283
10802659,780521.8731114076
10815220,478500.1445328266
12516941,325007.3842868099
12898846,355792.14518604893
10771621,447903.6709963273
12538250,342914.7298278271
10773000,288036.32878869056
10911091,93831.65308753797
10741463,309341.36123657174
11172014,175948.98681252362
12085932,248392.67965603666
10877019,407924.3561326576
11886263,649914.6785480921
10716327,239199.96215843392
12656729,662216.7773281854
10793273,366040.69947649934
11157199,864989.1808872822
10792643,385204.15553188144
11538154,1264982.7936440944
11015977,680017.0829989052
11707893,221196.50591503875
12122332,821995.4801461855
10772840,131652.26346541638
10753123,582408.7467287733
12526822,1715035.1315986332
10908372,572808.6496927323
12511744,248795.89403958427
12197195,283305.53255523834
12553988,179969.37209726672
11998462,642537.669296733
11994263,143413.51786206663
11046309,572105.7355201811
12060069,134189.15446595455
11096260,109567.8224976924
12057355,1304797.3192982199
11941834,212057.5913446911
11100473,256836.36104758154
10851193,636490.2693321101
11155443,172377.38849472924
10767515,263268.96162258217
11345226,254236.3321991361
11002052,310812.1803478642
11166368,154310.6924153144
11983757,3541882.6064150124
12048873,1017361.5266355601
10989028,573122.7063713989
10806541,1129953.0077875745
10787416,665811.5653590502
11077913,244672.04000441567
11607302,1144706.0994083802
10919783,428026.9244647176
10786959,389426.42024501634
10904909,791016.2048346518
11343419,455704.31476782344
10894292,422105.99360435153
11523778,645076.7407854812
10877548,249008.96104904084
10815621,609347.2017827851
11078404,216541.19253700878
12437972,427404.15785754495
11004537,776689.643636446
11104976,124510.17020519514
11108764,325205.42125827016
12518992,775044.1661303042
12198105,231617.0223098962
11080524,587008.8464422292
11526073,556655.8719410934
